ts,cmd,source,left_x,left_y,right_x,right_y,left_vis,right_vis
1770090592.339324,stop,cv,,,,,,
1770090592.376357,stop,cv,,,,,,
1770090592.407521,stop,cv,,,,,,
1770090592.439219,stop,cv,,,,,,
1770090592.472612,stop,cv,,,,,,
1770090592.505872,stop,cv,,,,,,
1770090592.539208,stop,cv,,,,,,
1770090592.573850,stop,cv,,,,,,
1770090592.605452,stop,cv,,,,,,
1770090592.639400,stop,cv,,,,,,
1770090592.676355,stop,cv,,,,,,
1770090592.709690,stop,cv,,,,,,
1770090592.740033,stop,cv,,,,,,
1770090592.776357,stop,cv,,,,,,
1770090592.805918,stop,cv,,,,,,
1770090592.839205,stop,cv,,,,,,
1770090592.873503,stop,cv,,,,,,
1770090592.909701,stop,cv,,,,,,
1770090592.941314,stop,cv,,,,,,
1770090592.972537,stop,cv,,,,,,
1770090593.005891,stop,cv,,,,,,
1770090593.043039,stop,cv,,,,,,
1770090593.072554,stop,cv,,,,,,
1770090593.109697,stop,cv,,,,,,
1770090593.142946,stop,cv,,,,,,
1770090593.172540,stop,cv,,,,,,
1770090593.209691,stop,cv,,,,,,
1770090593.243023,stop,cv,,,,,,
1770090593.272587,stop,cv,,,,,,
1770090593.305995,stop,cv,,,,,,
1770090593.342201,stop,cv,,,,,,
1770090593.376354,stop,cv,,,,,,
1770090593.409685,stop,cv,,,,,,
1770090593.443020,stop,cv,,,,,,
1770090593.476354,stop,cv,,,,,,
1770090593.505059,stop,cv,,,,,,
1770090593.542586,stop,cv,,,,,,
1770090593.572546,stop,cv,,,,,,
1770090593.607055,stop,cv,,,,,,
1770090593.643021,stop,cv,,,,,,
1770090593.676356,stop,cv,,,,,,
1770090593.707475,stop,cv,,,,,,
1770090593.743031,stop,cv,,,,,,
1770090593.772626,stop,cv,,,,,,
1770090593.806817,stop,cv,,,,,,
1770090593.842286,stop,cv,,,,,,
1770090593.873222,stop,cv,,,,,,
1770090593.909693,stop,cv,,,,,,
1770090593.938112,stop,cv,,,,,,
1770090593.971818,stop,cv,,,,,,
1770090594.005869,stop,cv,,,,,,
1770090594.043025,stop,cv,,,,,,
1770090594.076371,stop,cv,,,,,,
1770090594.109713,stop,cv,,,,,,
1770090594.139217,stop,cv,,,,,,
1770090594.171641,stop,cv,,,,,,
1770090594.205865,stop,cv,,,,,,
1770090594.242649,stop,cv,,,,,,
1770090594.272540,stop,cv,,,,,,
1770090594.305907,stop,cv,,,,,,
1770090594.343033,stop,cv,,,,,,
1770090594.372540,stop,cv,,,,,,
1770090594.405605,stop,cv,,,,,,
1770090594.439236,stop,cv,,,,,,
1770090594.472547,stop,cv,,,,,,
1770090594.509694,stop,cv,,,,,,
1770090594.539220,stop,cv,,,,,,
1770090594.576342,stop,cv,,,,,,
1770090594.604878,stop,cv,,,,,,
1770090594.643024,stop,cv,,,,,,
1770090594.672566,stop,cv,,,,,,
1770090594.709858,stop,cv,,,,,,
1770090594.741457,stop,cv,,,,,,
1770090594.776376,stop,cv,,,,,,
1770090594.805867,stop,cv,,,,,,
1770090594.843028,stop,cv,,,,,,
1770090594.875521,stop,cv,,,,,,
1770090594.905860,stop,cv,,,,,,
1770090594.938424,stop,cv,,,,,,
1770090594.972533,stop,cv,,,,,,
1770090595.009688,stop,cv,,,,,,
1770090595.043022,stop,cv,,,,,,
1770090595.076002,stop,cv,,,,,,
1770090595.105854,stop,cv,,,,,,
1770090595.139188,stop,cv,,,,,,
1770090595.174579,stop,cv,,,,,,
1770090595.205420,stop,cv,,,,,,
1770090595.239220,stop,cv,,,,,,
1770090595.276363,stop,cv,,,,,,
1770090595.309687,stop,cv,,,,,,
1770090595.343020,stop,cv,,,,,,
1770090595.376351,stop,cv,,,,,,
1770090595.405395,stop,cv,,,,,,
1770090595.442693,stop,cv,,,,,,
1770090595.472556,stop,cv,,,,,,
1770090595.505917,stop,cv,,,,,,
1770090595.541033,stop,cv,,,,,,
1770090595.576355,stop,cv,,,,,,
1770090595.605889,stop,cv,,,,,,
1770090595.638718,stop,cv,,,,,,
1770090595.676349,stop,cv,,,,,,
1770090595.709686,stop,cv,,,,,,
1770090595.742764,stop,cv,,,,,,
1770090595.772551,stop,cv,,,,,,
1770090595.805348,stop,cv,,,,,,
1770090595.839222,stop,cv,,,,,,
1770090595.876354,stop,cv,,,,,,
1770090595.905954,stop,cv,,,,,,
1770090595.939223,stop,cv,,,,,,
1770090595.976354,stop,cv,,,,,,
1770090596.005886,stop,cv,,,,,,
1770090596.043030,stop,cv,,,,,,
1770090596.075610,stop,cv,,,,,,
1770090596.109690,stop,cv,,,,,,
1770090596.139220,stop,cv,,,,,,
1770090596.175768,stop,cv,,,,,,
1770090596.209691,stop,cv,,,,,,
1770090596.241719,stop,cv,,,,,,
1770090596.272743,stop,cv,,,,,,
1770090596.309686,stop,cv,,,,,,
1770090596.343021,stop,cv,,,,,,
1770090596.375150,stop,cv,,,,,,
1770090596.405883,stop,cv,,,,,,
1770090596.438533,stop,cv,,,,,,
1770090596.476351,stop,cv,,,,,,
1770090596.505768,stop,cv,,,,,,
1770090596.539218,stop,cv,,,,,,
1770090596.572549,stop,cv,,,,,,
1770090596.609687,stop,cv,,,,,,
1770090596.643021,stop,cv,,,,,,
1770090596.676352,stop,cv,,,,,,
1770090596.706010,stop,cv,,,,,,
1770090596.740074,stop,cv,,,,,,
1770090596.776352,stop,cv,,,,,,
1770090596.807415,stop,cv,,,,,,
1770090596.838639,stop,cv,,,,,,
1770090596.872550,stop,cv,,,,,,
1770090596.908849,stop,cv,,,,,,
1770090596.940543,stop,cv,,,,,,
1770090596.976356,stop,cv,,,,,,
1770090597.006046,stop,cv,,,,,,
1770090597.039212,stop,cv,,,,,,
1770090597.072611,stop,cv,,,,,,
1770090597.105288,stop,cv,,,,,,
1770090597.142553,stop,cv,,,,,,
1770090597.175930,stop,cv,,,,,,
1770090597.209683,stop,cv,,,,,,
1770090597.243017,stop,cv,,,,,,
1770090597.272546,stop,cv,,,,,,
1770090597.309684,stop,cv,,,,,,
1770090597.339210,stop,cv,,,,,,
1770090597.371618,stop,cv,,,,,,
1770090597.406196,stop,cv,,,,,,
1770090597.443017,stop,cv,,,,,,
1770090597.472543,stop,cv,,,,,,
1770090597.509683,stop,cv,,,,,,
1770090597.542671,stop,cv,,,,,,
1770090597.576351,stop,cv,,,,,,
1770090597.609683,stop,cv,,,,,,
1770090597.643017,stop,cv,,,,,,
1770090597.676350,stop,cv,,,,,,
1770090597.705876,stop,cv,,,,,,
1770090597.739221,stop,cv,,,,,,
1770090597.772584,stop,cv,,,,,,
1770090597.809686,stop,cv,,,,,,
1770090597.842584,stop,cv,,,,,,
1770090597.875588,stop,cv,,,,,,
1770090597.909687,stop,cv,,,,,,
1770090597.942599,stop,cv,,,,,,
1770090597.974141,stop,cv,,,,,,
1770090598.009593,stop,cv,,,,,,
1770090598.043018,stop,cv,,,,,,
1770090598.071652,stop,cv,,,,,,
1770090598.107527,stop,cv,,,,,,
1770090598.138226,stop,cv,,,,,,
1770090598.172543,stop,cv,,,,,,
1770090598.205880,stop,cv,,,,,,
1770090598.243017,stop,cv,,,,,,
1770090598.272568,stop,cv,,,,,,
1770090598.305873,stop,cv,,,,,,
1770090598.343020,stop,cv,,,,,,
1770090598.372536,stop,cv,,,,,,
1770090598.405948,stop,cv,,,,,,
1770090598.439346,stop,cv,,,,,,
1770090598.476284,stop,cv,,,,,,
1770090598.505864,stop,cv,,,,,,
1770090598.539202,stop,cv,,,,,,
1770090598.576348,stop,cv,,,,,,
1770090598.605869,stop,cv,,,,,,
1770090598.642505,stop,cv,,,,,,
1770090598.676351,stop,cv,,,,,,
1770090598.709683,stop,cv,,,,,,
1770090598.738853,stop,cv,,,,,,
1770090598.775870,stop,cv,,,,,,
1770090598.809683,stop,cv,,,,,,
1770090598.843016,stop,cv,,,,,,
1770090598.875162,stop,cv,,,,,,
1770090598.905884,stop,cv,,,,,,
1770090598.942638,stop,cv,,,,,,
1770090598.974539,stop,cv,,,,,,
1770090599.008602,stop,cv,,,,,,
1770090599.039232,stop,cv,,,,,,
1770090599.072556,stop,cv,,,,,,
1770090599.109683,stop,cv,,,,,,
1770090599.138724,stop,cv,,,,,,
1770090599.176349,stop,cv,,,,,,
1770090599.209685,stop,cv,,,,,,
1770090599.241299,stop,cv,,,,,,
1770090599.271752,stop,cv,,,,,,
1770090599.309092,stop,cv,,,,,,
1770090599.339200,stop,cv,,,,,,
1770090599.372661,stop,cv,,,,,,
1770090599.405907,stop,cv,,,,,,
1770090599.443018,stop,cv,,,,,,
1770090599.476350,stop,cv,,,,,,
1770090599.505904,stop,cv,,,,,,
1770090599.543015,stop,cv,,,,,,
1770090599.576347,stop,cv,,,,,,
1770090599.609680,stop,cv,,,,,,
1770090599.643014,stop,cv,,,,,,
1770090599.676347,stop,cv,,,,,,
1770090599.708364,stop,cv,,,,,,
1770090599.743013,stop,cv,,,,,,
1770090599.772577,stop,cv,,,,,,
1770090599.805807,stop,cv,,,,,,
1770090599.843015,stop,cv,,,,,,
1770090599.876348,stop,cv,,,,,,
1770090599.909680,stop,cv,,,,,,
1770090599.939230,stop,cv,,,,,,
1770090599.972563,stop,cv,,,,,,
1770090600.005725,stop,cv,,,,,,
1770090600.039243,stop,cv,,,,,,
1770090600.072561,stop,cv,,,,,,
1770090600.105843,stop,cv,,,,,,
1770090600.139228,stop,cv,,,,,,
1770090600.176347,stop,cv,,,,,,
1770090600.204788,stop,cv,,,,,,
1770090600.239230,stop,cv,,,,,,
1770090600.271717,stop,cv,,,,,,
1770090600.307872,stop,cv,,,,,,
1770090600.339226,stop,cv,,,,,,
1770090600.375800,stop,cv,,,,,,
1770090600.409683,stop,cv,,,,,,
1770090600.443016,stop,cv,,,,,,
1770090600.476345,stop,cv,,,,,,
1770090600.509682,stop,cv,,,,,,
1770090600.543012,stop,cv,,,,,,
1770090600.572229,stop,cv,,,,,,
1770090600.608456,stop,cv,,,,,,
1770090600.643017,stop,cv,,,,,,
1770090600.676345,stop,cv,,,,,,
1770090600.708618,stop,cv,,,,,,
1770090600.739228,stop,cv,,,,,,
1770090600.772558,stop,cv,,,,,,
1770090600.805898,stop,cv,,,,,,
1770090600.842285,stop,cv,,,,,,
1770090600.876348,stop,cv,,,,,,
1770090600.904982,stop,cv,,,,,,
1770090600.941643,stop,cv,,,,,,
1770090600.976353,stop,cv,,,,,,
1770090601.009680,stop,cv,,,,,,
1770090601.039269,stop,cv,,,,,,
1770090601.072711,stop,cv,,,,,,
1770090601.109680,stop,cv,,,,,,
1770090601.143013,stop,cv,,,,,,
1770090601.176346,stop,cv,,,,,,
1770090601.209679,stop,cv,,,,,,
1770090601.239082,stop,cv,,,,,,
1770090601.276346,stop,cv,,,,,,
1770090601.306595,stop,cv,,,,,,
1770090601.339222,stop,cv,,,,,,
1770090601.375002,stop,cv,,,,,,
1770090601.409680,stop,cv,,,,,,
1770090601.443016,stop,cv,,,,,,
1770090601.476347,stop,cv,,,,,,
1770090601.505885,stop,cv,,,,,,
1770090601.539920,stop,cv,,,,,,
1770090601.576348,stop,cv,,,,,,
1770090601.609679,stop,cv,,,,,,
1770090601.639219,stop,cv,,,,,,
1770090601.672553,stop,cv,,,,,,
1770090601.709680,stop,cv,,,,,,
1770090601.743022,stop,cv,,,,,,
1770090601.772554,stop,cv,,,,,,
1770090601.805267,stop,cv,,,,,,
1770090601.842288,stop,cv,,,,,,
1770090601.872552,stop,cv,,,,,,
1770090601.909680,stop,cv,,,,,,
1770090601.940601,stop,cv,,,,,,
1770090601.976354,stop,cv,,,,,,
1770090602.009684,stop,cv,,,,,,
1770090602.043013,stop,cv,,,,,,
1770090602.076351,stop,cv,,,,,,
1770090602.105876,stop,cv,,,,,,
1770090602.138905,stop,cv,,,,,,
1770090602.176345,stop,cv,,,,,,
1770090602.209682,stop,cv,,,,,,
1770090602.243011,stop,cv,,,,,,
1770090602.276346,stop,cv,,,,,,
1770090602.305937,stop,cv,,,,,,
1770090602.339267,stop,cv,,,,,,
1770090602.376346,stop,cv,,,,,,
1770090602.406564,stop,cv,,,,,,
1770090602.439213,stop,cv,,,,,,
1770090602.475799,stop,cv,,,,,,
1770090602.506026,stop,cv,,,,,,
1770090602.543015,stop,cv,,,,,,
1770090602.576347,stop,cv,,,,,,
1770090602.609681,stop,cv,,,,,,
1770090602.639221,stop,cv,,,,,,
1770090602.671766,stop,cv,,,,,,
1770090602.707861,stop,cv,,,,,,
1770090602.742099,stop,cv,,,,,,
1770090602.776344,stop,cv,,,,,,
1770090602.805890,stop,cv,,,,,,
1770090602.839214,stop,cv,,,,,,
1770090602.873139,stop,cv,,,,,,
1770090602.909685,stop,cv,,,,,,
1770090602.943012,stop,cv,,,,,,
1770090602.976348,stop,cv,,,,,,
1770090603.009680,stop,cv,,,,,,
1770090603.043013,stop,cv,,,,,,
1770090603.072335,stop,cv,,,,,,
1770090603.109679,stop,cv,,,,,,
1770090603.139322,stop,cv,,,,,,
1770090603.172578,stop,cv,,,,,,
1770090603.208679,stop,cv,,,,,,
1770090603.239279,stop,cv,,,,,,
1770090603.272618,stop,cv,,,,,,
1770090603.308105,stop,cv,,,,,,
1770090603.339242,stop,cv,,,,,,
1770090603.376212,stop,cv,,,,,,
1770090603.406522,stop,cv,,,,,,
1770090603.439268,stop,cv,,,,,,
1770090603.476346,stop,cv,,,,,,
1770090603.509680,stop,cv,,,,,,
1770090603.539242,stop,cv,,,,,,
1770090603.571816,stop,cv,,,,,,
1770090603.606032,stop,cv,,,,,,
1770090603.638616,stop,cv,,,,,,
1770090603.676344,stop,cv,,,,,,
1770090603.707436,stop,cv,,,,,,
1770090603.743018,stop,cv,,,,,,
1770090603.773401,stop,cv,,,,,,
1770090603.805909,stop,cv,,,,,,
1770090603.843014,stop,cv,,,,,,
1770090603.876351,stop,cv,,,,,,
1770090603.905914,stop,cv,,,,,,
1770090603.939246,stop,cv,,,,,,
1770090603.972573,stop,cv,,,,,,
1770090604.005917,stop,cv,,,,,,
1770090604.043014,stop,cv,,,,,,
1770090604.072165,stop,cv,,,,,,
1770090604.109680,stop,cv,,,,,,
1770090604.139243,stop,cv,,,,,,
1770090604.176347,stop,cv,,,,,,
1770090604.208754,stop,cv,,,,,,
1770090604.239638,stop,cv,,,,,,
1770090604.276350,stop,cv,,,,,,
1770090604.307887,stop,cv,,,,,,
1770090604.343014,stop,cv,,,,,,
1770090604.376350,stop,cv,,,,,,
1770090604.405904,stop,cv,,,,,,
1770090604.442418,stop,cv,,,,,,
1770090604.471843,stop,cv,,,,,,
1770090604.509713,stop,cv,,,,,,
1770090604.539458,stop,cv,,,,,,
1770090604.576344,stop,cv,,,,,,
1770090604.605897,stop,cv,,,,,,
1770090604.643010,stop,cv,,,,,,
1770090604.676342,stop,cv,,,,,,
1770090604.706152,stop,cv,,,,,,
1770090604.742527,stop,cv,,,,,,
1770090604.776345,stop,cv,,,,,,
1770090604.805123,stop,cv,,,,,,
1770090604.843010,stop,cv,,,,,,
1770090604.876343,stop,cv,,,,,,
1770090604.909392,stop,cv,,,,,,
1770090604.943009,stop,cv,,,,,,
1770090604.974729,stop,cv,,,,,,
1770090605.009676,stop,cv,,,,,,
1770090605.043010,stop,cv,,,,,,
1770090605.076345,stop,cv,,,,,,
1770090605.109674,stop,cv,,,,,,
1770090605.139460,stop,cv,,,,,,
1770090605.176344,stop,cv,,,,,,
1770090605.209677,stop,cv,,,,,,
1770090605.243009,stop,cv,,,,,,
1770090605.275061,stop,cv,,,,,,
1770090605.309675,stop,cv,,,,,,
1770090605.343010,stop,cv,,,,,,
1770090605.371549,stop,cv,,,,,,
1770090605.409681,stop,cv,,,,,,
1770090605.442252,stop,cv,,,,,,
1770090605.474477,stop,cv,,,,,,
1770090605.509262,stop,cv,,,,,,
1770090605.543010,stop,cv,,,,,,
1770090605.576346,stop,cv,,,,,,
1770090605.609680,stop,cv,,,,,,
1770090605.638694,stop,cv,,,,,,
1770090605.676345,stop,cv,,,,,,
1770090605.709679,stop,cv,,,,,,
1770090605.739289,stop,cv,,,,,,
1770090605.772590,stop,cv,,,,,,
1770090605.809649,stop,cv,,,,,,
1770090605.843010,stop,cv,,,,,,
1770090605.876341,stop,cv,,,,,,
1770090605.905895,stop,cv,,,,,,
1770090605.939237,stop,cv,,,,,,
1770090605.972564,stop,cv,,,,,,
1770090606.009675,stop,cv,,,,,,
1770090606.043013,stop,cv,,,,,,
1770090606.073134,stop,cv,,,,,,
1770090606.105911,stop,cv,,,,,,
1770090606.141208,stop,cv,,,,,,
1770090606.176343,stop,cv,,,,,,
1770090606.209677,stop,cv,,,,,,
1770090606.242800,stop,cv,,,,,,
1770090606.276345,stop,cv,,,,,,
1770090606.305894,stop,cv,,,,,,
1770090606.338539,stop,cv,,,,,,
1770090606.376343,stop,cv,,,,,,
1770090606.405931,stop,cv,,,,,,
1770090606.442449,stop,cv,,,,,,
1770090606.475768,stop,cv,,,,,,
1770090606.505966,stop,cv,,,,,,
1770090606.539227,stop,cv,,,,,,
1770090606.576344,stop,cv,,,,,,
1770090606.609677,stop,cv,,,,,,
1770090606.638299,stop,cv,,,,,,
1770090606.675457,stop,cv,,,,,,
1770090606.709685,stop,cv,,,,,,
1770090606.743012,stop,cv,,,,,,
1770090606.772311,stop,cv,,,,,,
1770090606.806020,stop,cv,,,,,,
1770090606.843013,stop,cv,,,,,,
1770090606.874267,stop,cv,,,,,,
1770090606.909674,stop,cv,,,,,,
1770090606.943008,stop,cv,,,,,,
1770090606.976340,stop,cv,,,,,,
1770090607.009676,stop,cv,,,,,,
1770090607.038357,stop,cv,,,,,,
1770090607.074141,stop,cv,,,,,,
1770090607.105182,stop,cv,,,,,,
1770090607.140245,stop,cv,,,,,,
1770090607.176341,stop,cv,,,,,,
1770090607.205843,stop,cv,,,,,,
1770090607.241820,stop,cv,,,,,,
1770090607.272595,stop,cv,,,,,,
1770090607.309673,stop,cv,,,,,,
1770090607.338917,stop,cv,,,,,,
1770090607.375896,stop,cv,,,,,,
1770090607.405947,stop,cv,,,,,,
1770090607.439254,stop,cv,,,,,,
1770090607.476340,stop,cv,,,,,,
1770090607.509674,stop,cv,,,,,,
1770090607.543007,stop,cv,,,,,,
1770090607.571987,stop,cv,,,,,,
1770090607.605974,stop,cv,,,,,,
1770090607.639251,stop,cv,,,,,,
1770090607.676340,stop,cv,,,,,,
1770090607.705943,stop,cv,,,,,,
1770090607.741453,stop,cv,,,,,,
1770090607.776343,stop,cv,,,,,,
1770090607.805973,stop,cv,,,,,,
1770090607.843012,stop,cv,,,,,,
1770090607.876341,stop,cv,,,,,,
1770090607.905952,stop,cv,,,,,,
1770090607.939311,stop,cv,,,,,,
1770090607.972606,stop,cv,,,,,,
1770090608.007421,stop,cv,,,,,,
1770090608.038471,stop,cv,,,,,,
1770090608.074492,stop,cv,,,,,,
1770090608.109689,stop,cv,,,,,,
1770090608.143024,stop,cv,,,,,,
1770090608.173730,stop,cv,,,,,,
1770090608.209692,stop,cv,,,,,,
1770090608.243014,stop,cv,,,,,,
1770090608.278361,stop,cv,,,,,,
1770090608.305923,stop,cv,,,,,,
1770090608.343013,stop,cv,,,,,,
1770090608.372201,stop,cv,,,,,,
1770090608.409673,stop,cv,,,,,,
1770090608.443006,stop,cv,,,,,,
1770090608.472148,stop,cv,,,,,,
1770090608.505393,stop,cv,,,,,,
1770090608.543008,stop,cv,,,,,,
1770090608.576339,stop,cv,,,,,,
1770090608.609672,stop,cv,,,,,,
1770090608.643006,stop,cv,,,,,,
1770090608.676337,stop,cv,,,,,,
1770090608.706038,stop,cv,,,,,,
1770090608.738663,stop,cv,,,,,,
1770090608.774694,stop,cv,,,,,,
1770090608.809675,stop,cv,,,,,,
1770090608.843007,stop,cv,,,,,,
1770090608.876083,stop,cv,,,,,,
1770090608.905953,stop,cv,,,,,,
1770090608.938458,stop,cv,,,,,,
1770090608.975646,stop,cv,,,,,,
1770090609.005935,stop,cv,,,,,,
1770090609.043008,stop,cv,,,,,,
1770090609.076340,stop,cv,,,,,,
1770090609.109682,stop,cv,,,,,,
1770090609.143006,stop,cv,,,,,,
1770090609.172581,stop,cv,,,,,,
1770090609.209682,stop,cv,,,,,,
1770090609.240664,stop,cv,,,,,,
1770090609.272595,stop,cv,,,,,,
1770090609.309680,stop,cv,,,,,,
1770090609.343007,stop,cv,,,,,,
1770090609.371559,stop,cv,,,,,,
1770090609.405617,stop,cv,,,,,,
1770090609.443006,stop,cv,,,,,,
1770090609.476339,stop,cv,,,,,,
1770090609.505934,stop,cv,,,,,,
1770090609.543010,stop,cv,,,,,,
1770090609.572591,stop,cv,,,,,,
1770090609.605918,stop,cv,,,,,,
1770090609.638508,stop,cv,,,,,,
1770090609.676344,stop,cv,,,,,,
1770090609.709670,stop,cv,,,,,,
1770090609.742252,stop,cv,,,,,,
1770090609.772307,stop,cv,,,,,,
1770090609.809669,stop,cv,,,,,,
1770090609.840518,stop,cv,,,,,,
1770090609.876305,stop,cv,,,,,,
1770090609.907675,stop,cv,,,,,,
1770090609.938428,stop,cv,,,,,,
1770090609.974526,stop,cv,,,,,,
1770090610.005970,stop,cv,,,,,,
1770090610.042681,stop,cv,,,,,,
1770090610.076407,stop,cv,,,,,,
1770090610.109672,stop,cv,,,,,,
1770090610.142862,stop,cv,,,,,,
1770090610.176341,stop,cv,,,,,,
1770090610.209511,stop,cv,,,,,,
1770090610.243005,stop,cv,,,,,,
1770090610.271825,stop,cv,,,,,,
1770090610.305918,stop,cv,,,,,,
1770090610.338942,stop,cv,,,,,,
1770090610.372585,stop,cv,,,,,,
1770090610.409672,stop,cv,,,,,,
1770090610.443003,stop,cv,,,,,,
1770090610.475534,stop,cv,,,,,,
1770090610.506000,stop,cv,,,,,,
1770090610.542630,stop,cv,,,,,,
1770090610.572789,stop,cv,,,,,,
1770090610.605247,stop,cv,,,,,,
1770090610.642867,stop,cv,,,,,,
1770090610.672705,stop,cv,,,,,,
1770090610.709671,stop,cv,,,,,,
1770090610.739253,stop,cv,,,,,,
1770090610.776338,stop,cv,,,,,,
1770090610.809671,stop,cv,,,,,,
1770090610.838528,stop,cv,,,,,,
1770090610.876340,stop,cv,,,,,,
1770090610.907884,stop,cv,,,,,,
1770090610.938806,stop,cv,,,,,,
1770090610.976339,stop,cv,,,,,,
1770090611.009670,stop,cv,,,,,,
1770090611.043003,stop,cv,,,,,,
1770090611.071847,stop,cv,,,,,,
1770090611.105973,stop,cv,,,,,,
1770090611.143005,stop,cv,,,,,,
1770090611.172665,stop,cv,,,,,,
1770090611.205926,stop,cv,,,,,,
1770090611.238469,stop,cv,,,,,,
1770090611.276337,stop,cv,,,,,,
1770090611.305575,stop,cv,,,,,,
1770090611.343009,stop,cv,,,,,,
1770090611.374788,stop,cv,,,,,,
1770090611.405045,stop,cv,,,,,,
1770090611.439079,stop,cv,,,,,,
1770090611.471994,stop,cv,,,,,,
1770090611.509248,stop,cv,,,,,,
1770090611.543003,stop,cv,,,,,,
1770090611.572041,stop,cv,,,,,,
1770090611.607370,stop,cv,,,,,,
1770090611.643006,stop,cv,,,,,,
1770090611.676337,stop,cv,,,,,,
1770090611.705474,stop,cv,,,,,,
1770090611.743009,stop,cv,,,,,,
1770090611.776335,stop,cv,,,,,,
1770090611.809671,stop,cv,,,,,,
1770090611.843003,stop,cv,,,,,,
1770090611.876287,stop,cv,,,,,,
1770090611.907169,stop,cv,,,,,,
1770090611.938244,stop,cv,,,,,,
1770090611.974346,stop,cv,,,,,,
1770090612.005927,stop,cv,,,,,,
1770090612.043004,stop,cv,,,,,,
1770090612.076336,stop,cv,,,,,,
1770090612.104981,stop,cv,,,,,,
1770090612.143002,stop,cv,,,,,,
1770090612.176337,stop,cv,,,,,,
1770090612.209669,stop,cv,,,,,,
1770090612.243002,stop,cv,,,,,,
1770090612.272665,stop,cv,,,,,,
1770090612.309671,stop,cv,,,,,,
1770090612.339269,stop,cv,,,,,,
1770090612.375496,stop,cv,,,,,,
1770090612.406018,stop,cv,,,,,,
1770090612.439279,stop,cv,,,,,,
1770090612.476336,stop,cv,,,,,,
1770090612.505927,stop,cv,,,,,,
1770090612.539278,stop,cv,,,,,,
1770090612.576345,stop,cv,,,,,,
1770090612.609670,stop,cv,,,,,,
1770090612.638483,stop,cv,,,,,,
1770090612.672730,stop,cv,,,,,,
1770090612.709668,stop,cv,,,,,,
1770090612.742866,stop,cv,,,,,,
1770090612.772596,stop,cv,,,,,,
1770090612.805092,stop,cv,,,,,,
1770090612.841347,stop,cv,,,,,,
1770090612.872588,stop,cv,,,,,,
1770090612.909668,stop,cv,,,,,,
1770090612.943002,stop,cv,,,,,,
1770090612.972588,stop,cv,,,,,,
1770090613.009670,stop,cv,,,,,,
1770090613.043003,stop,cv,,,,,,
1770090613.076337,stop,cv,,,,,,
1770090613.109673,stop,cv,,,,,,
1770090613.143002,stop,cv,,,,,,
1770090613.176088,stop,cv,,,,,,
1770090613.209670,stop,cv,,,,,,
1770090613.243001,stop,cv,,,,,,
1770090613.273865,stop,cv,,,,,,
1770090613.309672,stop,cv,,,,,,
1770090613.343002,stop,cv,,,,,,
1770090613.373283,stop,cv,,,,,,
1770090613.408136,stop,cv,,,,,,
1770090613.443004,stop,cv,,,,,,
1770090613.476335,stop,cv,,,,,,
1770090613.506053,stop,cv,,,,,,
1770090613.538339,stop,cv,,,,,,
1770090613.574620,stop,cv,,,,,,
1770090613.605284,stop,cv,,,,,,
1770090613.642504,stop,cv,,,,,,
1770090613.676337,stop,cv,,,,,,
1770090613.709676,stop,cv,,,,,,
1770090613.739262,stop,cv,,,,,,
1770090613.772584,stop,cv,,,,,,
1770090613.806128,stop,cv,,,,,,
1770090613.838804,stop,cv,,,,,,
1770090613.872655,stop,cv,,,,,,
1770090613.909668,stop,cv,,,,,,
1770090613.943007,stop,cv,,,,,,
1770090613.972620,stop,cv,,,,,,
1770090614.009670,stop,cv,,,,,,
1770090614.039271,stop,cv,,,,,,
1770090614.071562,stop,cv,,,,,,
1770090614.105929,stop,cv,,,,,,
1770090614.141044,stop,cv,,,,,,
1770090614.172414,stop,cv,,,,,,
1770090614.209673,stop,cv,,,,,,
1770090614.241115,stop,cv,,,,,,
1770090614.272188,stop,cv,,,,,,
1770090614.309685,stop,cv,,,,,,
1770090614.340659,stop,cv,,,,,,
1770090614.372334,stop,cv,,,,,,
1770090614.406834,stop,cv,,,,,,
1770090614.443006,stop,cv,,,,,,
1770090614.475026,stop,cv,,,,,,
1770090614.509669,stop,cv,,,,,,
1770090614.540641,stop,cv,,,,,,
1770090614.576339,stop,cv,,,,,,
1770090614.606009,stop,cv,,,,,,
1770090614.638895,stop,cv,,,,,,
1770090614.676334,stop,cv,,,,,,
1770090614.705924,stop,cv,,,,,,
1770090614.739259,stop,cv,,,,,,
1770090614.772635,stop,cv,,,,,,
1770090614.806752,stop,cv,,,,,,
1770090614.843000,stop,cv,,,,,,
1770090614.873589,stop,cv,,,,,,
1770090614.909670,stop,cv,,,,,,
1770090614.943000,stop,cv,,,,,,
1770090614.976334,stop,cv,,,,,,
1770090615.006663,stop,cv,,,,,,
1770090615.038865,stop,cv,,,,,,
1770090615.074843,stop,cv,,,,,,
1770090615.107935,stop,cv,,,,,,
1770090615.142142,stop,cv,,,,,,
1770090615.172623,stop,cv,,,,,,
1770090615.205943,stop,cv,,,,,,
1770090615.243007,stop,cv,,,,,,
1770090615.271681,stop,cv,,,,,,
1770090615.308664,stop,cv,,,,,,
1770090615.339259,stop,cv,,,,,,
1770090615.376334,stop,cv,,,,,,
1770090615.409665,stop,cv,,,,,,
1770090615.443001,stop,cv,,,,,,
1770090615.476021,stop,cv,,,,,,
1770090615.509666,stop,cv,,,,,,
1770090615.539289,stop,cv,,,,,,
1770090615.574210,stop,cv,,,,,,
